date,Charlie Walk,Dayan Candappa,John Copley,John Conyers Jr.,Jeff Franklin,Lawrence M. Krauss,Paul Marciano,Charlie Walk,Dayan Candappa,Charlie Walk,Dayan Candappa,John Copley,John Conyers Jr.,Jeff Franklin,Lawrence M. Krauss,Paul Marciano,Vincent Cirrincione,Bradley Garner,Daniel Zwerdling,Charlie Walk,Dayan Candappa,John Copley,John Conyers Jr.,Jeff Franklin,Lawrence M. Krauss,Paul Marciano,Vincent Cirrincione,Bradley Garner,Daniel Zwerdling,Alec Klein,Javier Palomarez,Paul Shapiro,Ed Crane,Charlie Walk,Dayan Candappa,John Copley,John Conyers Jr.,Jeff Franklin,Lawrence M. Krauss,Paul Marciano,Vincent Cirrincione,Bradley Garner,Daniel Zwerdling,Alec Klein,Javier Palomarez,Paul Shapiro,Ed Crane,Sean Hutchison,Wayne Pacelle,Steve Wynn,Eric Greitens,Andre Passos
2018-03-11,0.06896551724137931,0.0,0.0168,0.0,0.07,0.006215999999999999,0.05,0.06896551724137931,0.0,0.06896551724137931,0.0,0.0168,0.0,0.07,0.006215999999999999,0.05,0.0,0.0,0.0011200000000000001,0.06896551724137931,0.0,0.0168,0.0,0.07,0.006215999999999999,0.05,0.0,0.0,0.0011200000000000001,0.01008,0.0011200000000000001,0.02688,0.005600000000000001,0.06896551724137931,0.0,0.0168,0.0,0.07,0.006215999999999999,0.05,0.0,0.0,0.0011200000000000001,0.01008,0.0011200000000000001,0.02688,0.005600000000000001,0.0,0.01,0.16,0.15789473684210525,0.0044800000000000005
2018-03-18,0.05747126436781609,0.0,0.0168,0.0,0.03,0.0029008000000000003,0.03,0.05747126436781609,0.0,0.05747126436781609,0.0,0.0168,0.0,0.03,0.0029008000000000003,0.03,0.0,0.02,0.0,0.05747126436781609,0.0,0.0168,0.0,0.03,0.0029008000000000003,0.03,0.0,0.02,0.0,0.00336,0.00336,0.04032,0.0044800000000000005,0.05747126436781609,0.0,0.0168,0.0,0.03,0.0029008000000000003,0.03,0.0,0.02,0.0,0.00336,0.00336,0.04032,0.0044800000000000005,0.0,0.01,0.32,0.10526315789473684,0.0044800000000000005
2018-03-25,0.09195402298850575,0.0,0.01456,0.0,0.06,0.0033152,0.04,0.09195402298850575,0.0,0.09195402298850575,0.0,0.01456,0.0,0.06,0.0033152,0.04,0.0,0.01,0.0,0.09195402298850575,0.0,0.01456,0.0,0.06,0.0033152,0.04,0.0,0.01,0.0,0.0044800000000000005,0.0,0.03808,0.008960000000000001,0.09195402298850575,0.0,0.01456,0.0,0.06,0.0033152,0.04,0.0,0.01,0.0,0.0044800000000000005,0.0,0.03808,0.008960000000000001,0.0,0.01,0.2,0.10526315789473684,0.0044800000000000005
2018-04-01,0.06896551724137931,0.0,0.01904,0.0,0.02,0.0016576,0.05,0.06896551724137931,0.0,0.06896551724137931,0.0,0.01904,0.0,0.02,0.0016576,0.05,0.0,0.0,0.0,0.06896551724137931,0.0,0.01904,0.0,0.02,0.0016576,0.05,0.0,0.0,0.0,0.0044800000000000005,0.0011200000000000001,0.03696,0.007840000000000001,0.06896551724137931,0.0,0.01904,0.0,0.02,0.0016576,0.05,0.0,0.0,0.0,0.0044800000000000005,0.0011200000000000001,0.03696,0.007840000000000001,0.0,0.0,0.2,0.10526315789473684,0.0011200000000000001
2018-04-08,0.05747126436781609,0.0,0.024640000000000002,0.0,0.02,0.0029008000000000003,0.03,0.05747126436781609,0.0,0.05747126436781609,0.0,0.024640000000000002,0.0,0.02,0.0029008000000000003,0.03,0.0,0.0,0.0,0.05747126436781609,0.0,0.024640000000000002,0.0,0.02,0.0029008000000000003,0.03,0.0,0.0,0.0,0.007840000000000001,0.0,0.03808,0.008960000000000001,0.05747126436781609,0.0,0.024640000000000002,0.0,0.02,0.0029008000000000003,0.03,0.0,0.0,0.0,0.007840000000000001,0.0,0.03808,0.008960000000000001,0.0,0.01,0.2,1.4473684210526316,0.005600000000000001
2018-04-15,0.06896551724137931,0.0,0.022400000000000003,0.0,0.03,0.0029008000000000003,0.03,0.06896551724137931,0.0,0.06896551724137931,0.0,0.022400000000000003,0.0,0.03,0.0029008000000000003,0.03,0.0,0.0,0.0011200000000000001,0.06896551724137931,0.0,0.022400000000000003,0.0,0.03,0.0029008000000000003,0.03,0.0,0.0,0.0011200000000000001,0.007840000000000001,0.0011200000000000001,0.022400000000000003,0.007840000000000001,0.06896551724137931,0.0,0.022400000000000003,0.0,0.03,0.0029008000000000003,0.03,0.0,0.0,0.0011200000000000001,0.007840000000000001,0.0011200000000000001,0.022400000000000003,0.007840000000000001,0.0,0.0,0.16,0.7631578947368421,0.0011200000000000001
2018-04-22,0.05747126436781609,0.0,0.02016,0.0,0.02,0.0045584,0.03,0.05747126436781609,0.0,0.05747126436781609,0.0,0.02016,0.0,0.02,0.0045584,0.03,0.0,0.0,0.0,0.05747126436781609,0.0,0.02016,0.0,0.02,0.0045584,0.03,0.0,0.0,0.0,0.0044800000000000005,0.0011200000000000001,0.02128,0.012320000000000001,0.05747126436781609,0.0,0.02016,0.0,0.02,0.0045584,0.03,0.0,0.0,0.0,0.0044800000000000005,0.0011200000000000001,0.02128,0.012320000000000001,0.0,0.0,0.12,0.2894736842105263,0.0011200000000000001
2018-04-29,0.06896551724137931,0.0,0.012320000000000001,0.0,0.05,0.0016576,0.03,0.06896551724137931,0.0,0.06896551724137931,0.0,0.012320000000000001,0.0,0.05,0.0016576,0.03,0.0,0.0,0.0,0.06896551724137931,0.0,0.012320000000000001,0.0,0.05,0.0016576,0.03,0.0,0.0,0.0,0.0,0.00336,0.030240000000000003,0.00336,0.06896551724137931,0.0,0.012320000000000001,0.0,0.05,0.0016576,0.03,0.0,0.0,0.0,0.0,0.00336,0.030240000000000003,0.00336,0.0,0.01,0.16,0.3684210526315789,0.0011200000000000001
2018-05-06,0.05747126436781609,0.0011200000000000001,0.01456,0.0,0.05,0.0,0.02,0.05747126436781609,0.0011200000000000001,0.05747126436781609,0.0011200000000000001,0.01456,0.0,0.05,0.0,0.02,0.0,0.0,0.0,0.05747126436781609,0.0011200000000000001,0.01456,0.0,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.022400000000000003,0.01344,0.05747126436781609,0.0011200000000000001,0.01456,0.0,0.05,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.022400000000000003,0.01344,0.01,0.0,0.12,0.2894736842105263,0.0044800000000000005
2018-05-13,0.04597701149425287,0.0,0.015680000000000003,0.0,0.04,0.0016576,0.03,0.04597701149425287,0.0,0.04597701149425287,0.0,0.015680000000000003,0.0,0.04,0.0016576,0.03,0.0,0.0,0.0011200000000000001,0.04597701149425287,0.0,0.015680000000000003,0.0,0.04,0.0016576,0.03,0.0,0.0,0.0011200000000000001,0.01008,0.0,0.030240000000000003,0.007840000000000001,0.04597701149425287,0.0,0.015680000000000003,0.0,0.04,0.0016576,0.03,0.0,0.0,0.0011200000000000001,0.01008,0.0,0.030240000000000003,0.007840000000000001,0.0,0.01,0.24,0.5789473684210527,0.0
2018-05-20,0.05747126436781609,0.0,0.01008,0.0016576,0.03,0.0,0.02,0.05747126436781609,0.0,0.05747126436781609,0.0,0.01008,0.0016576,0.03,0.0,0.02,0.0,0.0,0.0,0.05747126436781609,0.0,0.01008,0.0016576,0.03,0.0,0.02,0.0,0.0,0.0,0.005600000000000001,0.0011200000000000001,0.015680000000000003,0.00336,0.05747126436781609,0.0,0.01008,0.0016576,0.03,0.0,0.02,0.0,0.0,0.0,0.005600000000000001,0.0011200000000000001,0.015680000000000003,0.00336,0.1,0.0,0.12,0.23684210526315788,0.007840000000000001
2018-05-27,0.05747126436781609,0.0,0.012320000000000001,0.0,0.03,0.0,0.02,0.05747126436781609,0.0,0.05747126436781609,0.0,0.012320000000000001,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.05747126436781609,0.0,0.012320000000000001,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.0011200000000000001,0.0,0.031360000000000006,0.008960000000000001,0.05747126436781609,0.0,0.012320000000000001,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.0011200000000000001,0.0,0.031360000000000006,0.008960000000000001,0.02,0.0,0.12,2.210526315789474,0.008960000000000001
2018-06-03,0.10344827586206896,0.0,0.011200000000000002,0.0,0.04,0.0,0.03,0.10344827586206896,0.0,0.10344827586206896,0.0,0.011200000000000002,0.0,0.04,0.0,0.03,0.0,0.01,0.0,0.10344827586206896,0.0,0.011200000000000002,0.0,0.04,0.0,0.03,0.0,0.01,0.0,0.0044800000000000005,0.0,0.030240000000000003,0.008960000000000001,0.10344827586206896,0.0,0.011200000000000002,0.0,0.04,0.0,0.03,0.0,0.01,0.0,0.0044800000000000005,0.0,0.030240000000000003,0.008960000000000001,0.0,0.0,0.08,0.21052631578947367,0.0
2018-06-10,0.13793103448275862,0.0,0.0168,0.0,0.05,0.0029008000000000003,0.14,0.13793103448275862,0.0,0.13793103448275862,0.0,0.0168,0.0,0.05,0.0029008000000000003,0.14,0.0,0.0,0.0,0.13793103448275862,0.0,0.0168,0.0,0.05,0.0029008000000000003,0.14,0.0,0.0,0.0,0.0044800000000000005,0.0011200000000000001,0.02576,0.0044800000000000005,0.13793103448275862,0.0,0.0168,0.0,0.05,0.0029008000000000003,0.14,0.0,0.0,0.0,0.0044800000000000005,0.0011200000000000001,0.02576,0.0044800000000000005,0.0,0.0,0.08,0.10526315789473684,0.0
2018-06-17,0.11494252873563218,0.0,0.011200000000000002,0.0,0.04,0.0,0.02,0.11494252873563218,0.0,0.11494252873563218,0.0,0.011200000000000002,0.0,0.04,0.0,0.02,0.0,0.0,0.0,0.11494252873563218,0.0,0.011200000000000002,0.0,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.00336,0.017920000000000002,0.005600000000000001,0.11494252873563218,0.0,0.011200000000000002,0.0,0.04,0.0,0.02,0.0,0.0,0.0,0.0,0.00336,0.017920000000000002,0.005600000000000001,0.0,0.0,0.08,0.07894736842105263,0.005600000000000001
2018-06-24,0.09195402298850575,0.0,0.0168,0.0,0.04,0.0029008000000000003,0.02,0.09195402298850575,0.0,0.09195402298850575,0.0,0.0168,0.0,0.04,0.0029008000000000003,0.02,0.0,0.0,0.0,0.09195402298850575,0.0,0.0168,0.0,0.04,0.0029008000000000003,0.02,0.0,0.0,0.0,0.005600000000000001,0.0011200000000000001,0.030240000000000003,0.005600000000000001,0.09195402298850575,0.0,0.0168,0.0,0.04,0.0029008000000000003,0.02,0.0,0.0,0.0,0.005600000000000001,0.0011200000000000001,0.030240000000000003,0.005600000000000001,0.0,0.0,0.08,0.07894736842105263,0.00336
2018-07-01,0.06896551724137931,0.0011200000000000001,0.022400000000000003,0.0,0.02,0.0,0.04,0.06896551724137931,0.0011200000000000001,0.06896551724137931,0.0011200000000000001,0.022400000000000003,0.0,0.02,0.0,0.04,0.0,0.01,0.0,0.06896551724137931,0.0011200000000000001,0.022400000000000003,0.0,0.02,0.0,0.04,0.0,0.01,0.0,0.0011200000000000001,0.0,0.02576,0.0011200000000000001,0.06896551724137931,0.0011200000000000001,0.022400000000000003,0.0,0.02,0.0,0.04,0.0,0.01,0.0,0.0011200000000000001,0.0,0.02576,0.0011200000000000001,0.0,0.0,0.08,0.05263157894736842,0.0
2018-07-08,0.09195402298850575,0.0,0.00672,0.0016576,0.03,0.0,0.02,0.09195402298850575,0.0,0.09195402298850575,0.0,0.00672,0.0016576,0.03,0.0,0.02,0.0,0.01,0.0,0.09195402298850575,0.0,0.00672,0.0016576,0.03,0.0,0.02,0.0,0.01,0.0,0.00336,0.0,0.02688,0.008960000000000001,0.09195402298850575,0.0,0.00672,0.0016576,0.03,0.0,0.02,0.0,0.01,0.0,0.00336,0.0,0.02688,0.008960000000000001,0.0,0.0,0.08,0.07894736842105263,0.0011200000000000001
